Index,followers,rt,text
311,765754,22,treasuri target isi leader chemic weapon develop first ofac isi design chemic weapon
312,765754,57,stevenmnuchin1 great meet w billmorneau amp ministersroundt trip ottawa underscor import strong us
313,765754,42,stevenmnuchin1 enjoy meet billmorneau amp bizcouncilofcan discuss import econom issu share two nation
314,765754,68,stevenmnuchin1 valuabl takeaway sit billmorneau togeth foster job creation develop mutual benef
315,765754,53,stevenmnuchin1 thank billmorneau amp canadian neighbor product amp valuabl trip look forward continu st
316,765754,58,stevenmnuchin1 thank kind word tom barrack work hard taxreform american peopl busi
317,765754,74,stevenmnuchin1 great bizroundt discuss import econ issu face us need taxreform creat great job
318,765754,59,stevenmnuchin1 product meet aiadc discuss taxreform regulatori relief convers crucial help
319,765754,474,presssec potu amp vp meet w housegop amp senategop leader speakerryan senatemajldr goplead johncornyn stevescalis ahca
320,765754,52,stevenmnuchin1 great discuss bilater econom issu us amp china w uschinabusi thank
